loss
4.211835861206055
4.175322532653809
4.024134635925293
3.6301286220550537
3.436467170715332
3.3899848461151123
3.3308308124542236
3.3543050289154053
3.296902656555176
3.229430913925171
3.262902021408081
3.298443555831909
3.278935194015503
3.276625633239746
3.2138478755950928
3.1936473846435547
3.232085943222046
3.1995410919189453
3.1200172901153564
3.151663064956665
3.1604528427124023
3.147024393081665
3.1555395126342773
3.196382522583008
3.153184175491333
3.189471960067749
3.1675188541412354
3.1797053813934326
3.1682040691375732
3.195693254470825
3.162057638168335
3.081498384475708
3.1603336334228516
3.189579725265503
3.1724281311035156
3.1695632934570312
3.1552772521972656
3.124561309814453
3.1092135906219482
3.1359293460845947
3.158010721206665
3.1976184844970703
3.16105580329895
3.1260995864868164
3.1180474758148193
3.1361467838287354
3.1623928546905518
3.1648385524749756
3.124922752380371
3.1525490283966064
3.175294876098633
3.173292398452759
3.2035293579101562
3.1411092281341553
3.1439454555511475
3.15785813331604
3.169306993484497
3.180453300476074
3.216038703918457
3.131054639816284
3.1136953830718994
3.1305572986602783
3.148522138595581
3.185957908630371
3.170215606689453
3.179202079772949
3.1228678226470947
3.1996583938598633
3.188030958175659
3.190325975418091
3.14050030708313
3.1106271743774414
3.142526388168335
3.1513423919677734
3.0823001861572266
3.106182336807251
3.0218372344970703
3.008321523666382
3.00107741355896
2.938558578491211
3.0082852840423584
2.985196113586426
3.005300760269165
2.9338138103485107
2.8607394695281982
2.8751718997955322
2.840589761734009
2.932983160018921
2.910581588745117
2.841900587081909
2.844331741333008
2.7486202716827393
2.7564637660980225
3.0334978103637695
2.816761016845703
2.776132822036743
2.8999364376068115
2.829111337661743
2.8088483810424805
2.794053316116333
2.756967544555664
2.685565948486328
2.666256904602051
2.732555627822876
2.726762056350708
2.6888160705566406
2.707411050796509
2.613464832305908
2.581878662109375
2.601639747619629
2.5964200496673584
2.511730194091797
2.539536476135254
2.5347282886505127
2.4989264011383057
2.5171844959259033
2.498683214187622
2.5030269622802734
2.499683141708374
2.468215227127075
2.4576308727264404
2.4694249629974365
2.488234758377075
